player_id,position,target_season,low_availability,high_availability,low_availability_PREVALENCE,low_availability_LOGIT_MINIMAL,low_availability_LOGIT_MINIMAL_fallback,low_availability_LOGIT_FULL,low_availability_LOGIT_FULL_fallback,high_availability_PREVALENCE,high_availability_LOGIT_MINIMAL,high_availability_LOGIT_MINIMAL_fallback,high_availability_LOGIT_FULL,high_availability_LOGIT_FULL_fallback
00-0022127,TE,2018,1,0,0.6572164948453608,0.34472558126942465,False,0.35712892437056815,False,0.14432989690721648,0.46488642922903656,False,0.5195377557499914,False
00-0022943,TE,2018,1,0,0.6572164948453608,0.34472558126942465,False,0.36757907171982823,False,0.14432989690721648,0.46488642922903656,False,0.44537807008801994,False
00-0024221,TE,2018,0,0,0.6572164948453608,0.36101531863923636,False,0.35771684698491,False,0.14432989690721648,0.4143269108424886,False,0.43849318408847227,False
00-0024268,TE,2018,1,0,0.6572164948453608,0.56588525076802,False,0.547141158170062,False,0.14432989690721648,0.19364763819212025,False,0.22437402691663735,False
00-0026201,TE,2018,1,0,0.6572164948453608,0.6382240118121418,False,0.6809283691870366,False,0.14432989690721648,0.1491405163428529,False,0.09067719800422303,False
00-0027061,TE,2018,0,1,0.6572164948453608,0.34472558126942465,False,0.3686285907834254,False,0.14432989690721648,0.46488642922903656,False,0.379748733797959,False
00-0027125,TE,2018,1,0,0.6572164948453608,0.6834192308107061,False,0.766915812010653,False,0.14432989690721648,0.11095714315810142,False,0.11006154877331051,False
00-0027139,TE,2018,1,0,0.6572164948453608,0.8693058614067661,False,0.8983075247801264,False,0.14432989690721648,0.02951824104394258,False,0.029397860136899944,False
00-0027215,TE,2018,1,0,0.6572164948453608,0.8268178377245654,False,0.8470736340000097,False,0.14432989690721648,0.04449212282314579,False,0.0492039263778197,False
00-0027321,TE,2018,1,0,0.6572164948453608,0.778866886543358,False,0.826839063708983,False,0.14432989690721648,0.06561845357499177,False,0.06097761081258824,False
00-0027696,TE,2018,0,1,0.6572164948453608,0.34472558126942465,False,0.33588679166773067,False,0.14432989690721648,0.46488642922903656,False,0.7142057126190213,False
00-0027732,TE,2018,1,0,0.6572164948453608,0.6382240118121418,False,0.6562084111174379,False,0.14432989690721648,0.1491405163428529,False,0.16468071687804878,False
00-0027873,TE,2018,1,0,0.6572164948453608,0.4334996550493562,False,0.42462194628279454,False,0.14432989690721648,0.32982057782370316,False,0.31413060726692754,False
00-0027985,TE,2018,0,1,0.6572164948453608,0.4334996550493562,False,0.5044218168677884,False,0.14432989690721648,0.32982057782370316,False,0.3593263969275379,False
00-0028042,TE,2018,0,0,0.6572164948453608,0.7862048698396978,False,0.7582244977304581,False,0.14432989690721648,0.05740607929372844,False,0.06990298521183581,False
00-0028067,TE,2018,1,0,0.6572164948453608,0.45789704131776954,False,0.5542249581425843,False,0.14432989690721648,0.2830530201760775,False,0.2566415537139647,False
00-0028093,TE,2018,1,0,0.6572164948453608,0.5933829772526512,False,0.5255473008374281,False,0.14432989690721648,0.1573163103704272,False,0.09103517952024986,False
00-0028097,TE,2018,0,0,0.6572164948453608,0.6310468228673419,False,0.6751341023927101,False,0.14432989690721648,0.13290441181722223,False,0.09813361734019083,False
00-0028142,TE,2018,1,0,0.6572164948453608,0.5728047844198069,False,0.5897967304706615,False,0.14432989690721648,0.1840052319580759,False,0.16068349288896247,False
00-0028903,TE,2018,1,0,0.6572164948453608,0.440442785527966,False,0.4022870826064511,False,0.14432989690721648,0.3160553129006492,False,0.34206117061195035,False
00-0029091,TE,2018,1,0,0.6572164948453608,0.8159525665793411,False,0.8556341321026849,False,0.14432989690721648,0.04484616283966656,False,0.04000543787789271,False
00-0029119,TE,2018,0,0,0.6572164948453608,0.6703046166308286,False,0.6869365224277525,False,0.14432989690721648,0.10869057920932079,False,0.09223394421688927,False
00-0029391,TE,2018,1,0,0.6572164948453608,0.7790032116019434,False,0.6799009385101178,False,0.14432989690721648,0.06273534744063804,False,0.07119216275757206,False
00-0029587,TE,2018,0,0,0.6572164948453608,0.4509004815611777,False,0.42457920431214435,False,0.14432989690721648,0.29600299707280553,False,0.2562122878105166,False
00-0029634,TE,2018,1,0,0.6572164948453608,0.5974403929825329,False,0.5524274545889772,False,0.14432989690721648,0.1805403865563912,False,0.2115605890847553,False
00-0029689,TE,2018,1,0,0.6572164948453608,0.5195197990649408,False,0.6752877481946441,False,0.14432989690721648,0.2375187078687183,False,0.16789577302535702,False
00-0029697,TE,2018,1,0,0.6572164948453608,0.5519714846938778,False,0.5707627161556685,False,0.14432989690721648,0.21407173899035667,False,0.1450388325136569,False
00-0029738,TE,2018,0,0,0.6572164948453608,0.45789704131776954,False,0.49163869052871584,False,0.14432989690721648,0.2830530201760775,False,0.2545139799076356,False
00-0029740,TE,2018,1,0,0.6572164948453608,0.760890499716095,False,0.5405227145757615,False,0.14432989690721648,0.06705825512500388,False,0.12860500038414371,False
00-0029793,TE,2018,1,0,0.6572164948453608,0.5974403929825329,False,0.6017723395615977,False,0.14432989690721648,0.1805403865563912,False,0.15294769659291185,False
00-0029878,TE,2018,1,0,0.6572164948453608,0.7167246087695658,False,0.28183746308044744,False,0.14432989690721648,0.09294566323567137,False,0.024542493886354978,False
00-0030089,TE,2018,0,0,0.6572164948453608,0.4263888912228213,False,0.4138954466663824,False,0.14432989690721648,0.3547966376839535,False,0.46267643189000746,False
00-0030108,TE,2018,1,0,0.6572164948453608,0.7476697296228195,False,0.7818487484584181,False,0.14432989690721648,0.08110997894353889,False,0.056415538918917506,False
00-0030181,TE,2018,1,0,0.6572164948453608,0.3950033311290092,False,0.3289021746644782,False,0.14432989690721648,0.3747691323270586,False,0.4871983043148599,False
00-0030422,TE,2018,1,0,0.6572164948453608,0.5122739717247135,False,0.5224871466368262,False,0.14432989690721648,0.25819798656183396,False,0.30490162468897924,False
00-0030472,TE,2018,0,0,0.6572164948453608,0.7424597701507637,False,0.8305624183580436,False,0.14432989690721648,0.08223125040900772,False,0.033243377450790326,False
00-0030549,TE,2018,1,0,0.6572164948453608,0.8519785208187123,False,0.9075962551054453,False,0.14432989690721648,0.03465378422570514,False,0.013342455204074897,False
00-0030780,TE,2018,1,0,0.6572164948453608,0.8159525665793411,False,0.7577010502121784,False,0.14432989690721648,0.04484616283966656,False,0.055096182775933485,False
00-0031044,TE,2018,1,0,0.6572164948453608,0.5967830718516954,False,0.6064966999206985,False,0.14432989690721648,0.15318774589451686,False,0.14223851184262087,False
00-0031273,TE,2018,0,1,0.6572164948453608,0.36101531863923636,False,0.422224919839123,False,0.14432989690721648,0.4143269108424886,False,0.3768660278723747,False
00-0031299,TE,2018,1,0,0.6572164948453608,0.597630783721454,False,0.7152259000672071,False,0.14432989690721648,0.17354574297699937,False,0.08422188910616792,False
00-0031302,TE,2018,1,0,0.6572164948453608,0.778866886543358,False,0.8093485312477839,False,0.14432989690721648,0.06561845357499177,False,0.04717326593229326,False
00-0031384,TE,2018,1,0,0.6572164948453608,0.5974403929825329,False,0.5865069552031063,False,0.14432989690721648,0.1805403865563912,False,0.16920667040870593,False
00-0031387,TE,2018,1,0,0.6572164948453608,0.34472558126942465,False,0.35931803157985254,False,0.14432989690721648,0.46488642922903656,False,0.5074548561997614,False
00-0031418,TE,2018,1,0,0.6572164948453608,0.49748264106453477,False,0.4553614695099002,False,0.14432989690721648,0.2447976922152027,False,0.3381438034890346,False
00-0031484,TE,2018,1,0,0.6572164948453608,0.7978245508106949,False,0.8391184148842806,False,0.14432989690721648,0.04945872003058649,False,0.043014991969612656,False
00-0031533,TE,2018,1,0,0.6572164948453608,0.8138240480032206,False,0.7641434421064612,False,0.14432989690721648,0.04621416447206436,False,0.05015326910007307,False
00-0031558,TE,2018,1,0,0.6572164948453608,0.6375928886693685,False,0.4654205953546103,False,0.14432989690721648,0.12581469736090267,False,0.10176125952445647,False
00-0031598,TE,2018,0,0,0.6572164948453608,0.43610131569125865,False,0.5102965778213813,False,0.14432989690721648,0.2911945217964046,False,0.1853243524115044,False
00-0031609,TE,2018,1,0,0.6572164948453608,0.5831300835654316,False,0.5978611357119481,False,0.14432989690721648,0.17024548566093667,False,0.20641153203645043,False
00-0031690,TE,2018,0,0,0.6572164948453608,0.6765112131400367,False,0.5972559246321589,False,0.14432989690721648,0.10273949217545715,False,0.12116729760750125,False
00-0031744,TE,2018,0,0,0.6572164948453608,0.8754996785232942,False,0.9018776394622432,False,0.14432989690721648,0.027366233063148202,False,0.03415987452135009,False
00-0031884,TE,2018,1,0,0.6572164948453608,0.8754996785232942,False,0.9039431729344458,False,0.14432989690721648,0.027366233063148202,False,0.03074506707565932,False
00-0032004,TE,2018,1,0,0.6572164948453608,0.8554044288669875,False,0.8723835387370833,False,0.14432989690721648,0.03415711472398955,False,0.020737012132480998,False
00-0032062,TE,2018,1,0,0.6572164948453608,0.8308216768985329,False,0.8150119607380066,False,0.14432989690721648,0.04189086166864633,False,0.043513930946200124,False
00-0032098,TE,2018,1,0,0.6572164948453608,0.6244521615134755,False,0.7179935695470001,False,0.14432989690721648,0.14032950332385888,False,0.08941901503276854,False
00-0032120,TE,2018,1,0,0.6572164948453608,0.758313805072959,False,0.7785487338773056,False,0.14432989690721648,0.06905483554036232,False,0.0494099902451575,False
00-0032134,TE,2018,0,1,0.6572164948453608,0.5406061913039831,False,0.6678481349920189,False,0.14432989690721648,0.2050181121085155,False,0.14216372206647981,False
00-0032141,TE,2018,0,0,0.6572164948453608,0.8095101689680174,False,0.7365153619620299,False,0.14432989690721648,0.049070136714410545,False,0.060407801148888496,False
00-0032188,TE,2018,1,0,0.6572164948453608,0.5510998330429575,False,0.04435084900090843,False,0.14432989690721648,0.19005301799985425,False,0.5370951094394011,False
00-0032214,TE,2018,1,0,0.6572164948453608,0.38076658975005423,False,0.30591785812721883,False,0.14432989690721648,0.36935243272110774,False,0.5125209348067395,False
00-0032227,TE,2018,0,0,0.6572164948453608,0.6244521615134755,False,0.6247408313036511,False,0.14432989690721648,0.14032950332385888,False,0.17588403130179084,False
00-0032256,TE,2018,1,0,0.6572164948453608,0.7476697296228195,False,0.7660549045716879,False,0.14432989690721648,0.08110997894353889,False,0.0692327567084548,False
00-0032319,TE,2018,1,0,0.6572164948453608,0.5899739103575385,False,0.6434080841630748,False,0.14432989690721648,0.16153491855030286,False,0.15574080113988828,False
00-0032394,TE,2018,1,0,0.6572164948453608,0.6343260594983979,False,0.6370857694210542,False,0.14432989690721648,0.1293181907782666,False,0.10757525751763256,False
00-0032429,TE,2018,1,0,0.6572164948453608,0.6481205369057421,False,0.6543500148414969,False,0.14432989690721648,0.13195122875709217,False,0.10735042646460047,False
00-0032430,TE,2018,1,0,0.6572164948453608,0.6734155085899926,False,0.663747761505605,False,0.14432989690721648,0.10567810072468128,False,0.0832456990542505,False
00-0032523,TE,2018,1,0,0.6572164948453608,0.8816053625426536,False,0.9218080363885981,False,0.14432989690721648,0.023098080091591464,False,0.01970892834112352,False
00-0032650,TE,2018,1,0,0.6572164948453608,0.8754996785232942,False,0.8963976793919493,False,0.14432989690721648,0.027366233063148202,False,0.023125432455936457,False
00-0032661,TE,2018,1,0,0.6572164948453608,0.7862048698396978,False,0.8453885643859286,False,0.14432989690721648,0.05740607929372844,False,0.04692982738012991,False
00-0032689,TE,2018,1,0,0.6572164948453608,0.8554044288669875,False,0.8882429725267726,False,0.14432989690721648,0.03415711472398955,False,0.033514710809257886,False
00-0032725,TE,2018,1,0,0.6572164948453608,0.4263888912228213,False,0.4214680132068555,False,0.14432989690721648,0.3547966376839535,False,0.4337917913471471,False
00-0032745,TE,2018,1,0,0.6572164948453608,0.7741064527052222,False,0.6998037846859997,False,0.14432989690721648,0.06654107687602535,False,0.06729109769269721,False
00-0033043,TE,2018,1,0,0.6572164948453608,0.778866886543358,False,0.7899873972311837,False,0.14432989690721648,0.06561845357499177,False,0.04192774212510724,False
00-0033080,TE,2018,1,0,0.6572164948453608,0.38409921707513056,False,0.4243739175530577,False,0.14432989690721648,0.36205003016664283,False,0.34236026025959665,False
00-0033090,TE,2018,1,0,0.6572164948453608,0.5230410764878151,False,0.5337138140502969,False,0.14432989690721648,0.23186447280508116,False,0.11988064217858815,False
00-0033095,TE,2018,1,0,0.6572164948453608,0.8554044288669875,False,0.8673942607073345,False,0.14432989690721648,0.03415711472398955,False,0.03491099561355515,False
00-0033117,TE,2018,1,0,0.6572164948453608,0.8326855213819329,False,0.8712104662476188,False,0.14432989690721648,0.042559404823790135,False,0.04048080496020328,False
00-0033258,TE,2018,1,0,0.6572164948453608,0.7136892169495275,False,0.7509690418219589,False,0.14432989690721648,0.09986792075587708,False,0.13170915297409086,False
00-0033288,TE,2018,0,1,0.6572164948453608,0.3847458069606703,False,0.39653381159847007,False,0.14432989690721648,0.4086972899905743,False,0.33586968914874915,False
00-0033315,TE,2018,1,0,0.6572164948453608,0.8554044288669875,False,0.8744878859674099,False,0.14432989690721648,0.03415711472398955,False,0.0220589016815385,False
00-0033338,TE,2018,1,0,0.6572164948453608,0.7476697296228195,False,0.8068799954171428,False,0.14432989690721648,0.08110997894353889,False,0.0728016708231485,False
00-0033357,TE,2018,1,0,0.6572164948453608,0.8326855213819329,False,0.8712104662476188,False,0.14432989690721648,0.042559404823790135,False,0.04048080496020328,False
00-0033421,TE,2018,0,0,0.6572164948453608,0.8072015590085372,False,0.7404546233169246,False,0.14432989690721648,0.05291533247895485,False,0.06643797483234305,False
00-0033514,TE,2018,1,0,0.6572164948453608,0.8754996785232942,False,0.8323846009361727,False,0.14432989690721648,0.027366233063148202,False,0.014671869866665117,False
00-0033528,TE,2018,1,0,0.6572164948453608,0.8326855213819329,False,0.8428067065499122,False,0.14432989690721648,0.042559404823790135,False,0.06074836648839467,False
00-0033559,TE,2018,1,0,0.6572164948453608,0.7476697296228195,False,0.750317830535588,False,0.14432989690721648,0.08110997894353889,False,0.07457628404776089,False
00-0033576,TE,2018,1,0,0.6572164948453608,0.8326855213819329,False,0.8712104662476188,False,0.14432989690721648,0.042559404823790135,False,0.04048080496020328,False
00-0033611,TE,2018,0,1,0.6572164948453608,0.6771088838849192,False,0.680604632300801,False,0.14432989690721648,0.12238614476475723,False,0.1584575428302706,False
00-0033763,TE,2018,1,0,0.6572164948453608,0.8754996785232942,False,0.9032730106562388,False,0.14432989690721648,0.027366233063148202,False,0.027712746934326595,False
00-0033879,TE,2018,0,0,0.6572164948453608,0.46910265792287964,False,0.4265631127909301,False,0.14432989690721648,0.30434577914625155,False,0.366413984862149,False
00-0033881,TE,2018,0,0,0.6572164948453608,0.3847458069606703,False,0.16991527986957988,False,0.14432989690721648,0.4086972899905743,False,0.6957442751321434,False
00-0033885,TE,2018,0,1,0.6572164948453608,0.34472558126942465,False,0.32698290572936145,False,0.14432989690721648,0.46488642922903656,False,0.5516037040342464,False
00-0033896,TE,2018,1,0,0.6572164948453608,0.7136892169495275,False,0.693900855486064,False,0.14432989690721648,0.09986792075587708,False,0.12076731623675943,False
00-0021206,QB,2019,1,0,0.7874564459930313,0.8576301834618643,False,0.9126639073619125,False,0.14285714285714285,0.0832040993159475,False,0.03609705584694733,False
00-0022787,QB,2019,1,0,0.7874564459930313,0.9256899919447947,False,0.956666009786069,False,0.14285714285714285,0.05568047123613371,False,0.0021186803522823647,False
00-0022803,QB,2019,1,0,0.7874564459930313,0.4269064110699516,False,0.5576015208802794,False,0.14285714285714285,0.4232382941175078,False,0.36600118594784936,False
00-0022924,QB,2019,1,0,0.7874564459930313,0.32845558284511195,False,0.18516993083831434,False,0.14285714285714285,0.5354130476174698,False,0.680818752338241,False
00-0023436,QB,2019,1,0,0.7874564459930313,0.6620201208796918,False,0.7003722285622308,False,0.14285714285714285,0.24376727566551995,False,0.1782982637348656,False
00-0023459,QB,2019,1,0,0.7874564459930313,0.5629918792862283,False,0.47416266331259055,False,0.14285714285714285,0.33718633465276554,False,0.3116144937173345,False
00-0023645,QB,2019,1,0,0.7874564459930313,0.9256899919447947,False,0.9912211921943348,False,0.14285714285714285,0.05568047123613371,False,0.01668517399144452,False
00-0023662,QB,2019,1,0,0.7874564459930313,0.9465720650003944,False,0.9671560839699739,False,0.14285714285714285,0.0378178283085362,False,0.020328264494890416,False
00-0023682,QB,2019,0,1,0.7874564459930313,0.8353425539661281,False,0.6062310988089351,False,0.14285714285714285,0.11364990426966157,False,0.3230966989708227,False
00-0026143,QB,2019,0,1,0.7874564459930313,0.32845558284511195,False,0.3483342346755319,False,0.14285714285714285,0.5354130476174698,False,0.6113236497523851,False
00-0026158,QB,2019,1,0,0.7874564459930313,0.6849154266964155,False,0.628160004409367,False,0.14285714285714285,0.19317786529358502,False,0.24544491601892038,False
00-0026197,QB,2019,1,0,0.7874564459930313,0.9542304719917195,False,0.9783042298876182,False,0.14285714285714285,0.032202926246264044,False,0.011463901532083648,False
00-0026300,QB,2019,1,0,0.7874564459930313,0.8869338857717147,False,0.8569793492864659,False,0.14285714285714285,0.08270416026348909,False,0.08210971513662431,False
00-0026498,QB,2019,1,0,0.7874564459930313,0.41024348169127756,False,0.48112397729397627,False,0.14285714285714285,0.434454806647951,False,0.34478320027753867,False
00-0026544,QB,2019,1,0,0.7874564459930313,0.9319756808804975,False,0.7674103211203112,False,0.14285714285714285,0.04977741839391348,False,0.12625812293790029,False
00-0026625,QB,2019,1,0,0.7874564459930313,0.8615888632100829,False,0.922281069446764,False,0.14285714285714285,0.10030659129718536,False,0.061273413056739875,False
00-0026898,QB,2019,1,0,0.7874564459930313,0.9256899919447947,False,0.9732990450514641,False,0.14285714285714285,0.05568047123613371,False,0.029259588984350313,False
00-0027688,QB,2019,1,0,0.7874564459930313,0.9081327305285017,False,0.8942606426768459,False,0.14285714285714285,0.06795739121717291,False,0.053975670622428654,False
00-0027796,QB,2019,1,0,0.7874564459930313,0.8879175169008143,False,0.9151088506319598,False,0.14285714285714285,0.07025555068174127,False,0.04135828755827915,False
00-0027854,QB,2019,1,0,0.7874564459930313,0.937715853646157,False,0.9642389832902294,False,0.14285714285714285,0.04436686357049206,False,0.027089660735381306,False
00-0027939,QB,2019,1,0,0.7874564459930313,0.43716335482783053,False,0.3384157661014623,False,0.14285714285714285,0.42977107537390213,False,0.46506900944522933,False
00-0027948,QB,2019,1,0,0.7874564459930313,0.8445460030269761,False,0.9325527608078834,False,0.14285714285714285,0.10911773408064633,False,0.043123838810461494,False
00-0027973,QB,2019,0,0,0.7874564459930313,0.61085501327295,False,0.4607899208366099,False,0.14285714285714285,0.25041353081071416,False,0.3853407421573005,False
00-0028118,QB,2019,1,0,0.7874564459930313,0.8869338857717147,False,0.9186466678667949,False,0.14285714285714285,0.08270416026348909,False,0.04556199412829,False
00-0028986,QB,2019,0,0,0.7874564459930313,0.32845558284511195,False,0.4729792903619862,False,0.14285714285714285,0.5354130476174698,False,0.4639406068052748,False
00-0029604,QB,2019,1,0,0.7874564459930313,0.41024348169127756,False,0.5769640071319136,False,0.14285714285714285,0.434454806647951,False,0.2387713203762621,False
00-0029665,QB,2019,1,0,0.7874564459930313,0.9256899919447947,False,0.9426245043049051,False,0.14285714285714285,0.05568047123613371,False,0.04408294696580895,False
00-0029677,QB,2019,1,0,0.7874564459930313,0.9401130647382148,False,0.922095400999275,False,0.14285714285714285,0.04551314853689287,False,0.06442392133320307,False
00-0029682,QB,2019,1,0,0.7874564459930313,0.8565281050382917,False,0.8635436529537739,False,0.14285714285714285,0.09792186718381407,False,0.08468550871733967,False
00-0029701,QB,2019,1,0,0.7874564459930313,0.6085119510340077,False,0.9198744330858661,False,0.14285714285714285,0.28499911772684594,False,0.11138883043853814,False
00-0030520,QB,2019,1,0,0.7874564459930313,0.9392071544924259,False,0.9513074572256857,False,0.14285714285714285,0.041295392775199134,False,0.02530102803889511,False
00-0030533,QB,2019,1,0,0.7874564459930313,0.9401130647382148,False,0.6134546302658874,False,0.14285714285714285,0.04551314853689287,False,0.24821576831968664,False
00-0030565,QB,2019,1,0,0.7874564459930313,0.9275040685911672,False,0.9226277887802393,False,0.14285714285714285,0.05198873761459414,False,0.04427130651868124,False
00-0031237,QB,2019,0,0,0.7874564459930313,0.9319756808804975,False,0.9393927829093425,False,0.14285714285714285,0.04977741839391348,False,0.04745513517003843,False
00-0031280,QB,2019,0,1,0.7874564459930313,0.4269064110699516,False,0.7676636448560271,False,0.14285714285714285,0.4232382941175078,False,0.12595962077452932,False
00-0031288,QB,2019,1,0,0.7874564459930313,0.9465720650003944,False,0.9441972084149534,False,0.14285714285714285,0.0378178283085362,False,0.038079904594133664,False
00-0031345,QB,2019,1,0,0.7874564459930313,0.9196677444860848,False,0.8598386642476317,False,0.14285714285714285,0.052815007878018204,False,0.08725604470175433,False
00-0031395,QB,2019,1,0,0.7874564459930313,0.9401130647382148,False,0.9894528439989161,False,0.14285714285714285,0.04551314853689287,False,0.007762139418298063,False
00-0031407,QB,2019,1,0,0.7874564459930313,0.49464158538626635,False,0.5643475611240447,False,0.14285714285714285,0.3786875328742916,False,0.22761701468850035,False
00-0031503,QB,2019,0,1,0.7874564459930313,0.6584358895453972,False,0.511938687427021,False,0.14285714285714285,0.22551796413927663,False,0.26268736670722836,False
00-0031800,QB,2019,1,0,0.7874564459930313,0.9209021526641727,False,0.9419267902424165,False,0.14285714285714285,0.0582721047162735,False,0.034435668284016674,False
00-0032245,QB,2019,1,0,0.7874564459930313,0.9245834061421171,False,0.9720132953538879,False,0.14285714285714285,0.050570418364281375,False,0.017840333553232994,False
00-0032268,QB,2019,1,0,0.7874564459930313,0.43716335482783053,False,0.14710466667214872,False,0.14285714285714285,0.42977107537390213,False,0.5174912421620033,False
00-0032436,QB,2019,1,0,0.7874564459930313,0.7567246699577631,False,0.7984487553400038,False,0.14285714285714285,0.17410484404889015,False,0.1446349394014191,False
00-0032792,QB,2019,1,0,0.7874564459930313,0.9256899919447947,False,0.9736371874142243,False,0.14285714285714285,0.05568047123613371,False,0.02159196467508161,False
00-0032950,QB,2019,1,0,0.7874564459930313,0.6584358895453972,False,0.3415866052406749,False,0.14285714285714285,0.22551796413927663,False,0.28987181250155697,False
00-0033104,QB,2019,1,0,0.7874564459930313,0.9103339027630254,False,0.9487504438056023,False,0.14285714285714285,0.06350641304834584,False,0.02456989243931593,False
00-0033119,QB,2019,0,1,0.7874564459930313,0.8306612399519337,False,0.8367370301611641,False,0.14285714285714285,0.0943021624196646,False,0.07369042892958205,False
00-0033319,QB,2019,1,0,0.7874564459930313,0.7567246699577631,False,0.6608702482140308,False,0.14285714285714285,0.17410484404889015,False,0.3072576312239501,False
00-0033597,QB,2019,1,0,0.7874564459930313,0.9401130647382148,False,0.922095400999275,False,0.14285714285714285,0.04551314853689287,False,0.06442392133320307,False
00-0033899,QB,2019,1,0,0.7874564459930313,0.8607542729697288,False,0.9477967456792195,False,0.14285714285714285,0.0776624702608057,False,0.01829495515652539,False
00-0033936,QB,2019,1,0,0.7874564459930313,0.8920924182902522,False,0.880003714817266,False,0.14285714285714285,0.07218399213163339,False,0.11034517029820351,False
00-0033949,QB,2019,1,0,0.7874564459930313,0.8615888632100829,False,0.9135676490823466,False,0.14285714285714285,0.10030659129718536,False,0.062045390110322174,False
00-0033958,QB,2019,1,0,0.7874564459930313,0.8869338857717147,False,0.9454819062480163,False,0.14285714285714285,0.08270416026348909,False,0.07016094213016776,False
00-0034343,QB,2019,1,0,0.7874564459930313,0.43716335482783053,False,0.7453342593192978,False,0.14285714285714285,0.42977107537390213,False,0.2149525325563675,False
00-0034369,QB,2019,1,0,0.7874564459930313,0.9401130647382148,False,0.9441710431192178,False,0.14285714285714285,0.04551314853689287,False,0.07155583241751463,False
00-0034577,QB,2019,0,0,0.7874564459930313,0.9256899919447947,False,0.8907307082454778,False,0.14285714285714285,0.05568047123613371,False,0.10162209510289998,False
00-0034855,QB,2019,0,1,0.7874564459930313,0.43716335482783053,False,0.6400683617613122,False,0.14285714285714285,0.42977107537390213,False,0.28452942655137786,False
00-0034857,QB,2019,1,0,0.7874564459930313,0.5522618048731708,False,0.6697571599906991,False,0.14285714285714285,0.33016028565251654,False,0.20587987760634904,False
00-0034869,QB,2019,0,0,0.7874564459930313,0.49464158538626635,False,0.5479124966377622,False,0.14285714285714285,0.3786875328742916,False,0.3681000570678845,False
00-0023500,RB,2019,1,0,0.6858168761220825,0.5399812291115876,False,0.5890477936441645,False,0.1615798922800718,0.3281166695231555,False,0.22333538321502922,False
00-0025394,RB,2019,0,1,0.6858168761220825,0.5556630524007184,False,0.48057246230681877,False,0.1615798922800718,0.26878010141333347,False,0.3452606457879125,False
00-0025399,RB,2019,1,0,0.6858168761220825,0.7188351099184631,False,0.5122820119137541,False,0.1615798922800718,0.16245256581125855,False,0.26344718678181667,False
00-0026153,RB,2019,1,0,0.6858168761220825,0.8387781819739094,False,0.8401336706544781,False,0.1615798922800718,0.04430283955988543,False,0.037459631187218956,False
00-0026213,RB,2019,1,0,0.6858168761220825,0.8005607552563097,False,0.875139974773072,False,0.1615798922800718,0.09749546413455201,False,0.06069989091195425,False
00-0027029,RB,2019,0,0,0.6858168761220825,0.5452853883681996,False,0.5092899420316512,False,0.1615798922800718,0.26722887780654303,False,0.2992492602908811,False
00-0027325,RB,2019,1,0,0.6858168761220825,0.4787169772006138,False,0.5761840179177504,False,0.1615798922800718,0.3466725011848857,False,0.2817330605769399,False
00-0027531,RB,2019,1,0,0.6858168761220825,0.5781176102801272,False,0.658309192934195,False,0.1615798922800718,0.23214426845846256,False,0.20602396014431384,False
00-0028011,RB,2019,1,0,0.6858168761220825,0.7682980369869559,False,0.8597307175177481,False,0.1615798922800718,0.08349221480499537,False,0.048958643394346545,False
00-0028063,RB,2019,1,0,0.6858168761220825,0.8089966325279606,False,0.8772483198624267,False,0.1615798922800718,0.0711515317488938,False,0.037300088905290185,False
00-0028064,RB,2019,0,0,0.6858168761220825,0.6998421079538175,False,0.7086883773752667,False,0.1615798922800718,0.17726785650745625,False,0.18215958461061005,False
00-0028083,RB,2019,1,0,0.6858168761220825,0.5170240382779118,False,0.5912463992005654,False,0.1615798922800718,0.35169603476500266,False,0.26380584708878047,False
00-0028087,RB,2019,1,0,0.6858168761220825,0.4787169772006138,False,0.4857625483323526,False,0.1615798922800718,0.3466725011848857,False,0.31575116878076787,False
00-0028581,RB,2019,1,0,0.6858168761220825,0.7275262761644824,False,0.8599520248854946,False,0.1615798922800718,0.10585312075285978,False,0.0907728362029752,False
00-0029141,RB,2019,1,0,0.6858168761220825,0.6365685453433777,False,0.6380805719456973,False,0.1615798922800718,0.21767616208785545,False,0.2049037110904898,False
00-0029205,RB,2019,1,0,0.6858168761220825,0.8493546475677518,False,0.8731052209920135,False,0.1615798922800718,0.05599641804273927,False,0.0974061958478159,False
00-0029239,RB,2019,0,1,0.6858168761220825,0.7002936314117755,False,0.6626995645652698,False,0.1615798922800718,0.12495707881128253,False,0.12857103689482294,False
00-0029273,RB,2019,1,0,0.6858168761220825,0.8427284229653458,False,0.8823507285708663,False,0.1615798922800718,0.05721020478358823,False,0.046109398682971175,False
00-0029492,RB,2019,1,0,0.6858168761220825,0.7110002644211728,False,0.8515548053258111,False,0.1615798922800718,0.13253427830109943,False,0.05357053527297676,False
00-0029613,RB,2019,1,0,0.6858168761220825,0.5454521969949052,False,0.4878372335316451,False,0.1615798922800718,0.2852781514963394,False,0.26893370620301554,False
00-0030107,RB,2019,1,0,0.6858168761220825,0.5399812291115876,False,0.5130988713934677,False,0.1615798922800718,0.3281166695231555,False,0.2756778354907626,False
00-0030404,RB,2019,0,0,0.6858168761220825,0.6849137507117253,False,0.6756202855584963,False,0.1615798922800718,0.16361690240826018,False,0.15086090350929454,False
00-0030432,RB,2019,1,0,0.6858168761220825,0.8716903744876909,False,0.8413119579240156,False,0.1615798922800718,0.030875736135083893,False,0.0329644213756383,False
